tp,fp,fn,tn,gt_px,pred_px,gt_empty,Dice,IoU,Precision,Recall,Specificity,VS,HD95,ASSD,NSD,patient,slice,patient_dice,fold,model
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,11,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,12,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,13,,0,unet
0.0,48.0,0.0,147408.0,0.0,48.0,1,0.0,0.0,0.0,1.0,0.9996744791659887,0.0,,,,119,14,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,15,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,16,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,17,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,18,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,19,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,20,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,21,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,22,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,23,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,24,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,25,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,26,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,27,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,28,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,29,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,30,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,31,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,32,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,33,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,34,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,119,35,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,0,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,1,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,2,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,3,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,4,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,5,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,6,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,7,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,8,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,9,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,10,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,11,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,12,,0,unet
0.0,153.0,0.0,147303.0,0.0,153.0,1,0.0,0.0,0.0,1.0,0.9989624023430725,0.0,,,,124,13,,0,unet
0.0,84.0,0.0,147372.0,0.0,84.0,1,0.0,0.0,0.0,1.0,0.9994303385409888,0.0,,,,124,14,,0,unet
0.0,338.0,0.0,147118.0,0.0,338.0,1,0.0,0.0,0.0,1.0,0.9977077907979345,0.0,,,,124,15,,0,unet
0.0,441.0,0.0,147015.0,0.0,441.0,1,0.0,0.0,0.0,1.0,0.9970092773430739,0.0,,,,124,16,,0,unet
0.0,82.0,0.0,147374.0,0.0,82.0,1,0.0,0.0,0.0,1.0,0.9994439019090444,0.0,,,,124,17,,0,unet
0.0,169.0,0.0,147287.0,0.0,169.0,1,0.0,0.0,0.0,1.0,0.9988538953986281,0.0,,,,124,18,,0,unet
0.0,265.0,0.0,147191.0,0.0,265.0,1,0.0,0.0,0.0,1.0,0.9982028537319619,0.0,,,,124,19,,0,unet
0.0,101.0,0.0,147355.0,0.0,101.0,1,0.0,0.0,0.0,1.0,0.9993150499125167,0.0,,,,124,20,,0,unet
0.0,90.0,0.0,147366.0,0.0,90.0,1,0.0,0.0,0.0,1.0,0.9993896484368222,0.0,,,,124,21,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,22,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,23,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,24,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,25,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,26,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,27,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,28,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,29,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,30,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,31,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,32,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,33,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,34,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,35,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,124,36,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,0,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,1,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,2,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,3,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,4,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,5,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,6,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,7,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,8,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,9,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,10,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,11,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,12,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,13,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,14,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,15,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,16,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,17,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,18,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,19,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,20,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,21,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,22,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,23,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,24,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,25,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,26,,0,unet
0.0,54.0,0.0,147402.0,0.0,54.0,1,0.0,0.0,0.0,1.0,0.9996337890618221,0.0,,,,125,27,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,28,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,29,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,30,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,31,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,32,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,33,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,34,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,35,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,36,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,37,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,38,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,39,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,40,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,41,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,42,,0,unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,0,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,1,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,2,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,3,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,4,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,5,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,6,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,7,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,8,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,9,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,10,0.4084626234132581,0,attention_unet
0.0,585.0,0.0,146871.0,0.0,585.0,1,0.0,0.0,0.0,1.0,0.9960327148430745,0.0,,,,53,11,0.4084626234132581,0,attention_unet
0.0,368.0,0.0,147088.0,0.0,368.0,1,0.0,0.0,0.0,1.0,0.9975043402771013,0.0,,,,53,12,0.4084626234132581,0,attention_unet
0.0,350.0,0.0,147106.0,0.0,350.0,1,0.0,0.0,0.0,1.0,0.9976264105896012,0.0,,,,53,13,0.4084626234132581,0,attention_unet
0.0,702.0,0.0,146754.0,0.0,702.0,1,0.0,0.0,0.0,1.0,0.9952392578118251,0.0,,,,53,14,0.4084626234132581,0,attention_unet
0.0,539.0,0.0,146917.0,0.0,539.0,1,0.0,0.0,0.0,1.0,0.9963446723083521,0.0,,,,53,15,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,16,0.4084626234132581,0,attention_unet
0.0,0.0,71.0,147385.0,71.0,0.0,0,0.0,0.0,0.0,0.0,0.9999999999993215,1.4084505783884538e-09,,,,53,17,0.4084626234132581,0,attention_unet
126.0,12.0,240.0,147078.0,366.0,138.0,0,0.49999999990079363,0.3333333332451499,0.9130434775992439,0.34426229498790645,0.9999184172948535,0.5476190477088058,15.093488055324801,4.2267609710426015,0.5611510791366906,53,18,0.4084626234132581,0,attention_unet
0.0,0.0,60.0,147396.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.9999999999993215,1.6666666935449825e-09,,,,53,19,0.4084626234132581,0,attention_unet
0.0,153.0,0.0,147303.0,0.0,153.0,1,0.0,0.0,0.0,1.0,0.9989624023430725,0.0,,,,53,20,0.4084626234132581,0,attention_unet
224.0,395.0,70.0,146767.0,294.0,619.0,0,0.49069003280496276,0.3251088533635546,0.36187399024848566,0.7619047616456106,0.9973158831756858,0.6440306681660426,82.67311196332699,21.584574120699834,0.5719298245614035,53,21,0.4084626234132581,0,attention_unet
651.0,716.0,402.0,145687.0,1053.0,1367.0,0,0.5380165289033878,0.36800452230819647,0.47622531086494324,0.6182336181749065,0.995109389834228,0.8702479338896592,75.04150739990112,18.198968423662983,0.44612476370510395,53,22,0.4084626234132581,0,attention_unet
571.0,495.0,250.0,146140.0,821.0,1066.0,0,0.6051934286907688,0.43389057747462834,0.5356472794994702,0.6954933007679058,0.996624271148773,0.8701642819358684,69.71594354016815,16.320280245684934,0.5871369294605809,53,23,0.4084626234132581,0,attention_unet
456.0,134.0,95.0,146771.0,551.0,590.0,0,0.7992988605785014,0.6656934305597528,0.7728813558012066,0.8275862067463546,0.9990878458861175,0.9658194566199982,37.385461273646705,2.982346751558238,0.9294478527607362,53,24,0.4084626234132581,0,attention_unet
144.0,33.0,238.0,147041.0,382.0,177.0,0,0.5152057244158845,0.34698795172361735,0.8135593215742603,0.37696335068665876,0.9997756231550106,0.6332737031067488,22.488525783707026,5.02122479164196,0.6447368421052632,53,25,0.4084626234132581,0,attention_unet
0.0,0.0,216.0,147240.0,216.0,0.0,0,0.0,0.0,0.0,0.0,0.9999999999993209,4.629628902463878e-10,,,,53,26,0.4084626234132581,0,attention_unet
0.0,0.0,80.0,147376.0,80.0,0.0,0,0.0,0.0,0.0,0.0,0.9999999999993214,1.2499998813808588e-09,,,,53,27,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,28,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,29,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,30,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,31,0.4084626234132581,0,attention_unet
0.0,87.0,0.0,147369.0,0.0,87.0,1,0.0,0.0,0.0,1.0,0.9994099934889056,0.0,,,,53,32,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,33,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,34,0.4084626234132581,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,0,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,1,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,2,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,3,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,4,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,5,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,6,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,7,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,8,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,9,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,10,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,11,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,12,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,13,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,14,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,15,,0,attention_unet
0.0,237.0,0.0,147219.0,0.0,237.0,1,0.0,0.0,0.0,1.0,0.9983927408847396,0.0,,,,56,16,,0,attention_unet
0.0,71.0,0.0,147385.0,0.0,71.0,1,0.0,0.0,0.0,1.0,0.9995185004333499,0.0,,,,56,17,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,18,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,19,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,20,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,21,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,22,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,23,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,24,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,25,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,26,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,27,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,28,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,29,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,30,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,31,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,32,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,33,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,34,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,35,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,36,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,37,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,38,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,39,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,0,0.13277661795407097,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,1,0.13277661795407097,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,2,0.13277661795407097,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,3,0.13277661795407097,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,4,0.13277661795407097,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,5,0.13277661795407097,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,6,0.13277661795407097,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,7,0.13277661795407097,0,attention_unet
